LONG_X,LAT_Y,tipo,Mg SinAtipicos,Ca SinAtipicos,Na SinAtipicos,K SinAtipicos,na_ka,HCO3 SinAtipicos,Cl SinAtipicos,SO4 SinAtipicos,NO3 SinAtipicos,NO2 SinAtipicos,Fe SinAtipicos,pH SinAtipicos,TEMP SinAtipicos,COND_ELE SinAtipicos,SDT SinAtipicos,UG_Superficial,Edad_Superficial,Norte_Sur_Cimitarra,Geomorfologia,ID_RANURADO,DEM_12,CAR,DEP,MUN,CATION,ANION,BE,BE_ABS,Ref_mascara,Profundidad_(m),Prof_asociada,FECHA,Registro_Fecha,DIA,MES,A�O,Localización,ArchivoFuente,Selected,ID,Nombre_del_punto,ID_PUNTO,Cluster,Silhouette,Selected (1)
-73.661952,7.449323,Manantial,8.23E-05,0.005,0.026086957,0.002564103,0.02865106,0.0196,5.63E-05,0.004166667,0.003225806,,0.003581213,4.9,27.4,7.279,9,Meseta de San Rafael (Qamsr),,SUR,Faai,,118,CAS,SANTANDER,SABANA DE TORRES,0.031169261,0.030630024,0.872561784,0.872561784,SGC,,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26696,108-II-B-12,PO-22-30244,C2,0.695358218,No
-73.726126,7.426249,Aljibe,0.016460905,0.98,0.113043478,0.005128205,0.118171683,1.1221,0.033802817,0.010416667,,,0.039393343,6.35,28.7,140.5,70,Meseta de San Rafael (Qamsr),,SUR,Faai,,70,CAS,SANTANDER,SABANA DE TORRES,1.114632589,1.205712826,-3.925287881,3.925287881,SGC,,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26697,108-II-A-19,PO-22-30245,C2,0.582966502,No
-73.696482,7.441767,Aljibe,0.032921811,0.21,0.043478261,0.017948718,0.061426979,0.016393443,0.078873239,0.00625,0.262903226,,,4.71,28.8,48.99,42,Meseta de San Rafael (Qamsr),,SUR,Faai,,123,CAS,SANTANDER,SABANA DE TORRES,0.30434879,0.348026465,-6.69517665,6.69517665,SGC,7,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26699,108-II-A-4,PO-22-30247,C2,0.696988278,No
-73.608779,7.204459,Pozo,0.49382716,4.2,0.52173913,0.017948718,0.539687848,4.99898,0.073239437,0.314583333,,,0.09669275,6.97,30.9,457.8,299,Cauce Aluvial (Fca),,SUR,Fpl,,108,CAS,SANTANDER,PUERTO WILCHES,5.233515009,5.48349552,-2.332558228,2.332558228,SGC,,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26700,108-IV-D-17,PO-22-30248,C3,0.571597666,No
-73.590355,7.195335,Aljibe,0.609053498,2.33,0.469565217,0.282051282,0.751616499,2.9694,0.191549296,0.40625,,,0.136086092,6.35,29.9,321.8,208,Cauce Aluvial (Fca),,SUR,Fpl,,112,CAS,SANTANDER,PUERTO WILCHES,3.690669997,3.703285388,-0.170617621,0.170617621,SGC,3.8,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26701,108-IV-D-19,PO-22-30249,C3,0.417847897,No
-73.585028,7.223838,Manantial,0.016460905,0.08,0.156521739,0.097435897,0.253957636,0.27146,0.016901408,0.004166667,,,0.017906065,5.67,26.1,26.95,49,Meseta de San Rafael (Qamsr),,SUR,Fpl,,151,CAS,SANTANDER,PUERTO WILCHES,0.350418542,0.31043414,6.050425929,6.050425929,SGC,,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26702,108-IV-B-3,PO-22-30250,C2,0.696975528,No
-73.641822,7.227459,Pozo,0.032921811,0.1,0.173913043,0.107692308,0.281605351,0.2499,0.061971831,0.072916667,0.020967742,,,5.31,30.1,38.06,48.3,Cauce Aluvial (Fca),,SUR,Fpl,,96,CAS,SANTANDER,PUERTO WILCHES,0.414527162,0.40575624,1.069255122,1.069255122,SGC,52,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26703,108-IV-B-28,PO-16-30251,C2,0.699120374,No
-73.676998,7.489989,Pozo,0.164609053,0.24,0.4,0.043589744,0.443589744,0.58604,0.4,0.004166667,0.109677419,,,6.1,27.7,88.3,92,Meseta de San Rafael (Qamsr),,SUR,Fpl,,76,CAS,SANTANDER,SABANA DE TORRES,0.848198797,1.099884086,-12.91963967,12.91963967,SGC,60,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26704,96-IV-C-1,PO-22-30252,C2,0.684072694,No
-73.623625,7.492577,Aljibe,0.181069959,0.49,0.4,0.235897436,0.635897436,0.78498,0.197183099,0.260416667,0.067741935,,,5.91,22.7,159,98,Cuaternario Aluvial (Qca),,SUR,Faa,,71,CAS,SANTANDER,SABANA DE TORRES,1.306967395,1.310321701,-0.128159553,0.128159553,SGC,,,11/23/2018 0:00,Exacta,23,11,2018,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26705,108-II-B-16,PO-22-30253,C2,0.654884967,No
-73.695821,7.119997,Manantial,0.041152263,0.04,0.082608696,0.005128205,0.087736901,0.165686275,0.016901408,0.0125,0.003225806,,,5.42,26.7,21.03,30,Formaci+¦n Real (N1r),,SUR,Dmo,,129,CAS,SANTANDER,BARRANCABERMEJA,0.168889164,0.198313489,-8.013102567,8.013102567,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26706,119-II-A-3,PO-29-30254,C2,0.698013085,No
-73.684935,7.105213,Pozo,0.469135802,1.1,0.443478261,0.002564103,0.446042364,0.890196078,0.095774648,0.075,0.003225806,,0.025068491,6.41,28.6,198.7,145,Formaci+¦n Real (N1r),,SUR,Dmo,,96,CAS,SANTANDER,BARRANCABERMEJA,2.015178166,1.089265023,29.8254175,29.8254175,SGC,18,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26707,119-II-A-5,PO-29-30255,C1,0.459733048,No
-73.533538,7.077193,Manantial,0.016460905,0.03,0.139130435,0.002564103,0.141694538,0.158823529,0.011267606,0.008333333,0.009677419,,,5.9,24.7,23.28,39,Formaci+¦n Lisama (P1l),,SUR,Dlde,,325,CAS,SANTANDER,SAN VICENTE DE CHUCURI,0.188155443,0.188101888,0.0142336,0.0142336,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26708,120-I-A-2,PO-29-30256,C2,0.697598037,No
-73.661011,7.154914,Pozo,0.024691358,0.045,0.1,0.064102564,0.164102564,0.304901961,0.022535211,0.010416667,0.003225806,,,5.91,29.6,37.6,45,Meseta de San Rafael (Qamsr),,SUR,Faai,,168,CAS,SANTANDER,BARRANCABERMEJA,0.233793922,0.341079645,-18.66249018,18.66249018,SGC,100,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26709,108-IV-D-49,PO-29-30257,C2,0.696467497,No
-73.647711,7.156023,Aljibe,0.016460905,0.01,0.126086957,0.023076923,0.14916388,0.050980392,0.146478873,0.0125,0.051612903,,,4.85,28.1,34.6,23,Meseta de San Rafael (Qamsr),,SUR,Faai,,167,CAS,SANTANDER,BARRANCABERMEJA,0.175624785,0.261572169,-19.65873343,19.65873343,SGC,5,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26710,108-IV-D-36,PO-29-30258,C2,0.699496155,No
-73.640541,7.137254,Manantial,0.008230453,0.01,0.073913043,0.017948718,0.091861761,0.016393443,0.135211268,0.00625,0.016129032,,,4.9,28.3,22.16,19,Formaci+¦n Real (N1r),,SUR,Faai,,144,CAS,SANTANDER,BARRANCABERMEJA,0.110092214,0.1575903,-17.74418697,17.74418697,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26711,108-IV-D-35,PO-29-30259,C2,0.698564478,No
-73.620784,7.159433,Manantial,0.008230453,0.005,0.091304348,0.025641026,0.116945374,0.066666667,0.112676056,0.004166667,0.030645161,,,5.19,27.8,20.69,23,Meseta de San Rafael (Qamsr),,SUR,Faai,,157,CAS,SANTANDER,BARRANCABERMEJA,0.130175826,0.214154551,-24.38899685,24.38899685,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26712,108-IV-D-55,PO-29-30260,C2,0.698803856,No
-73.623755,7.148758,Aljibe,0.098765432,0.72,0.152173913,0.079487179,0.231661092,0.664705882,0.557746479,0.047916667,0.096774194,,,6,28.8,132.3,80,Meseta de San Rafael (Qamsr),,SUR,Faai,,163,CAS,SANTANDER,BARRANCABERMEJA,1.050426525,1.367143221,-13.10062294,13.10062294,SGC,4.48,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26713,108-IV-D-40,PO-29-30261,C2,0.643709601,No
-73.611836,7.126882,Aljibe,0.032921811,0.04,0.147826087,0.048717949,0.196544036,0.02745098,0.298591549,0.025,0.093548387,,,5.66,27.4,58.2,32,Meseta de San Rafael (Qamsr),,SUR,Faai,,175,CAS,SANTANDER,BARRANCABERMEJA,0.269465846,0.444590917,-24.52537101,24.52537101,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26714,119-II-B-1,PO-29-30262,C2,0.699647079,No
-73.585006,7.143365,Manantial,0.016460905,0.02,0.139130435,0.056410256,0.195540691,0.02254902,0.191549296,0.022916667,0.083870968,,,4.89,27.9,36,31,Meseta de San Rafael (Qamsr),,SUR,Faai,,165,CAS,SANTANDER,BARRANCABERMEJA,0.232001597,0.32088595,-16.0763891,16.0763891,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26715,108-IV-D-30,PO-29-30263,C2,0.699674663,No
-73.643203,7.107825,Pozo,0.329218107,1.03,3.852173913,0.056410256,3.908584169,1.680392157,0.929577465,3.166666667,0.187096774,,,6.97,28.9,572,374,Formaci+¦n Real (N1r),,SUR,Fpl,,99,CAS,SANTANDER,BARRANCABERMEJA,5.267802276,5.963733063,-6.19622131,6.19622131,SGC,150,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26716,119-II-B-25,PO-29-30264,C1,0.52793604,No
-73.620192,7.117369,Pozo,0.049382716,0.165,3.134782609,0.017948718,3.152731327,3.493137255,0.03943662,0.15,0.008064516,,,7.82,29,337,206,Formaci+¦n Real (N1r),,SUR,Dmo,,102,CAS,SANTANDER,BARRANCABERMEJA,3.367114043,3.690638391,-4.583957161,4.583957161,SGC,60,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26717,119-II-B-22,PO-29-30265,C1,0.57060785,No
-73.607008,7.076513,Pozo,0.008230453,0.015,0.07826087,0.012820513,0.091081383,0.096078431,0.061971831,0.00625,0.003225806,,0.014324852,5.04,30.1,33.8,12.2,Formaci+¦n Real (N1r),,SUR,Fpl,,102,CAS,SANTANDER,BARRANCABERMEJA,0.114311835,0.181850921,-22.80471946,22.80471946,SGC,16,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26718,119-II-B-18,PO-29-30266,C2,0.698286804,No
-73.638636,7.064211,Pozo,0.395061728,0.515,0.52173913,0.079487179,0.601226309,0.398039216,1.335211268,0.025,0.372580645,,0.003581213,5.25,30.3,165.8,135,Formaci+¦n Real (N1r),,SUR,Dpcd,,103,CAS,SANTANDER,BARRANCABERMEJA,1.511288038,2.134412341,-17.09203276,17.09203276,SGC,71,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26719,119-II-B-12,PO-29-30267,C2,0.615061274,No
-73.661022,7.051518,Aljibe,0.419753086,0.525,0.456521739,0.023076923,0.479598662,0.67254902,0.918309859,0.18125,0.15,,,7.13,30.3,157.4,133,Formaci+¦n Real (N1r),,SUR,Faa,,135,CAS,SANTANDER,BARRANCABERMEJA,1.424351749,1.922108879,-14.87413675,14.87413675,SGC,19,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26720,119-II-B-10,PO-29-30268,C2,0.619372678,No
-73.648856,7.04421,Pozo,0.057613169,0.105,1.126086957,0.007692308,1.133779265,1.910784314,0.022535211,0.060416667,,,0.010743639,6.35,27.8,126.9,124,Formaci+¦n Real (N1r),,SUR,Dmo,,97,CAS,SANTANDER,BARRANCABERMEJA,1.296392433,2.004479831,-21.45152375,21.45152375,SGC,90,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26721,119-II-B-14,PO-29-30269,C2,0.546870893,No
-73.555903,7.158542,Manantial,0.041152263,0.23,0.160869565,0.023076923,0.183946488,0.378431373,0.03943662,0.016666667,,,0.057299407,5.48,28.5,45.5,41,Formaci+¦n Real (N1r),,SUR,Fpl,,144,CAS,SANTANDER,BARRANCABERMEJA,0.455098752,0.491834066,-3.8794003,3.8794003,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26722,108-IV-D-51,PO-29-30270,C2,0.694083932,No
-73.546275,7.131016,Pozo,0.139917695,2.8,1.569565217,0.117948718,1.687513935,4.334313725,0.135211268,0.0125,0.003225806,,0.336634018,7.24,27.6,460,264,Formaci+¦n Real (N1r),,SUR,Dmo,,144,CAS,SANTANDER,SAN VICENTE DE CHUCURI,4.627431631,4.821884817,-2.057854531,2.057854531,SGC,80,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26723,108-IV-D-56,PO-29-30271,C3,0.513984286,No
-73.527681,7.055305,Manantial,0.049382716,0.105,0.065217391,0.030769231,0.095986622,0.270588235,0.016901408,0.041666667,,,0.089530324,6.49,24.9,38,32,Grupo Chorro (Egc),,SUR,Dsd,,473,CAS,SANTANDER,SAN VICENTE DE CHUCURI,0.250369338,0.418686634,-25.15743124,25.15743124,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26724,120-I-A-4,PO-29-30272,C2,0.697544576,No
-73.596382,7.163812,Pozo,0.781893004,5.3,0.47826087,0.115384615,0.593645485,6.961764706,0.129577465,0.079166667,,,0.103855176,7.2,29.4,651,356,Cauce Aluvial (Fca),,SUR,Fpl,,111,CAS,SANTANDER,BARRANCABERMEJA,6.675538489,7.274364013,-4.292686088,4.292686088,SGC,84,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26725,108-IV-D-53,PO-29-30273,C3,0.58157975,No
-73.648675,7.189688,Manantial,0.032921811,0.04,0.256521739,0.192307692,0.448829431,0.048039216,0.597183099,0.116666667,0.098387097,,,5.05,28.8,85.3,56,Cauce Aluvial (Fca),,SUR,Faai,,131,CAS,SANTANDER,BARRANCABERMEJA,0.521751242,0.860276078,-24.49480055,24.49480055,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26726,108-IV-D-45,PO-29-30274,C2,0.69134764,No
-73.657258,7.199398,Pozo,0.057613169,0.405,0.347826087,0.046153846,0.393979933,0.937254902,5.63E-05,0.04375,,,0.053718194,6.74,27.8,101.4,115,Cauce Aluvial (Fca),,SUR,Fpl,,111,CAS,SANTANDER,BARRANCABERMEJA,0.856593102,1.034779434,-9.421006655,9.421006655,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26727,108-IV-D-48,PO-29-30275,C2,0.65726889,No
-73.701315,7.209283,Manantial,0,0.005,0.017391304,0.012820513,0.030211817,0.026470588,0.011267606,0.00625,,,0.003581213,5.25,27.6,10.91,9.5,Depositos fluviales no diferenciados,,SUR,Faai,,104,CAS,SANTANDER,BARRANCABERMEJA,0.035211817,0.047569407,-14.92801032,14.92801032,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26728,108-IV-C-31,PO-29-30276,C2,0.695773132,No
-73.704186,7.196753,Manantial,0,0.03,0.008695652,0.007692308,0.01638796,0.03627451,0.028169014,0.004166667,,,,5.87,27.7,10.83,2.8,Meseta de San Rafael (Qamsr),,SUR,Faai,,114,CAS,SANTANDER,BARRANCABERMEJA,0.04638796,0.068610191,-19.32398965,19.32398965,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26729,108-IV-C-17,PO-29-30277,C2,0.696619093,No
-73.690171,7.186325,Aljibe,0.032921811,0.035,0.069565217,0.015384615,0.084949832,0.03627451,0.14084507,0.03125,0.014516129,,0.003581213,5.11,27.8,31.6,30,Meseta de San Rafael (Qamsr),,SUR,Faai,,142,CAS,SANTANDER,BARRANCABERMEJA,0.152871643,0.226466922,-19.40094823,19.40094823,SGC,3,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26730,108-IV-C-39,PO-29-30278,C2,0.700019103,No
-73.670079,7.219121,Pozo,0.526748971,5.25,0.304347826,0.053846154,0.35819398,6.37254902,0.061971831,0.010416667,,,0.150410944,7.18,29.4,581,322,Cauce Aluvial (Fca),,SUR,Fpl,,93,CAS,SANTANDER,BARRANCABERMEJA,6.134942951,6.595348461,-3.61661407,3.61661407,SGC,45,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26731,108-IV-A-49,PO-29-30279,C3,0.578570853,No
-73.667993,7.203368,Pozo,0.197530864,0.93,0.417391304,0.064102564,0.481493868,1.623529412,5.63E-05,0.022916667,0.003225806,,0.03581213,7.06,27.9,155.8,134,Cauce Aluvial (Fca),,SUR,Fpl,,101,CAS,SANTANDER,BARRANCABERMEJA,1.609024733,1.685540352,-2.322480141,2.322480141,SGC,40,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26732,108-IV-D-37,PO-29-30280,C1,0.503780816,No
-73.674645,7.185805,Pozo,0.065843621,0.155,0.230434783,0.076923077,0.30735786,0.434313725,0.095774648,0.064583333,0.022580645,,0.003581213,6.02,28.5,65.4,74,Meseta de San Rafael (Qamsr),,SUR,Faai,,143,CAS,SANTANDER,BARRANCABERMEJA,0.528201481,0.620833565,-8.061728338,8.061728338,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26733,108-IV-C-16,PO-29-30281,C2,0.695685946,No
-73.765664,7.100147,Aljibe,0.041152263,0.035,0.069565217,0.01025641,0.079821627,0.085294118,0.067605634,0.016666667,0.040322581,,,4.36,28.2,25.59,34,Formaci+¦n Real (N1r),,SUR,Fpl,,85,CAS,SANTANDER,BARRANCABERMEJA,0.155973891,0.209888999,-14.73642428,14.73642428,SGC,10,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26734,119-II-A-20,PO-29-30282,C2,0.699309136,No
-73.749503,7.092649,Aljibe,0.082304527,1.225,0.647826087,0.143589744,0.791415831,1.487254902,0.935211268,0.179166667,,,0.007162426,5.84,27.9,228.9,148,Formaci+¦n Real (N1r),,SUR,Fpl,,83,CAS,SANTANDER,BARRANCABERMEJA,2.098720357,2.608795262,-10.83533112,10.83533112,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26735,119-II-A-14,PO-29-30283,C1,0.515422137,No
-73.757329,7.162885,Aljibe,0.032921811,0.3,0.004347826,0.043589744,0.04793757,0.314705882,0.033802817,0.0125,0.022580645,,0.007162426,5.94,27.5,57.6,43,Formaci+¦n Real (N1r),,SUR,Dmo,,83,CAS,SANTANDER,BARRANCABERMEJA,0.38085938,0.39075177,-1.282043416,1.282043416,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26736,108-IV-C-51,PO-29-30284,C2,0.691641821,No
-73.740803,7.180713,Aljibe,0.049382716,0.13,0.017391304,0.041025641,0.058416945,0.202941176,0.033802817,0.010416667,0.033870968,,,5.29,26.8,30.5,42,Formaci+¦n Real (N1r),,SUR,Dmo,,114,CAS,SANTANDER,BARRANCABERMEJA,0.237799661,0.281031628,-8.332567302,8.332567302,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26737,108-IV-C-19,PO-29-30285,C2,0.698193205,No
-73.736027,7.187229,Pozo,0.205761317,0.4,0.134782609,0.079487179,0.214269788,0.758823529,0.061971831,0.004166667,0.020967742,,,5.61,29,87.7,88,Meseta de San Rafael (Qamsr),,SUR,Faas,,119,CAS,SANTANDER,BARRANCABERMEJA,0.820031105,0.845929769,-1.554578163,1.554578163,SGC,57,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26738,108-IV-C-25,PO-29-30286,C2,0.666185332,No
-73.71729,7.182504,Manantial,0,0.04,0.004347826,0.020512821,0.024860647,0.052941176,0.022535211,0.01875,0.00483871,,0.010743639,5.47,29.5,13.17,12.5,Meseta de San Rafael (Qamsr),,SUR,Faai,,115,CAS,SANTANDER,BARRANCABERMEJA,0.064860647,0.109808736,-25.73323896,25.73323896,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26739,108-IV-C-44,PO-29-30287,C2,0.696964507,No
-73.723278,7.189381,Aljibe,0.024691358,0.56,0.008695652,0.020512821,0.029208473,0.520588235,0.033802817,0.05,0.012903226,,0.003581213,5.79,28.9,66.4,52,Meseta de San Rafael (Qamsr),,SUR,Faai,,121,CAS,SANTANDER,BARRANCABERMEJA,0.613899831,0.620875491,-0.564933565,0.564933565,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26740,108-IV-C-45,PO-29-30288,C2,0.669465883,No
-73.720478,7.204144,Manantial,0,0.01,0,0.002564103,0.002564103,0.016393443,0.011267606,0.010416667,0.008064516,,,4.8,26.9,21.18,9,Meseta de San Rafael (Qamsr),,SUR,Faai,,130,CAS,SANTANDER,BARRANCABERMEJA,0.012564103,0.029748788,-40.61335792,40.61335792,SGC,,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26741,108-IV-C-33,PO-29-30289,C2,0.695519595,No
-73.732061,7.199623,Pozo,0.041152263,0.06,0.013043478,0.020512821,0.033556299,0.016393443,0.14084507,0.00625,0.1,,,4.46,28.4,32,27,Meseta de San Rafael (Qamsr),,SUR,Faai,,122,CAS,SANTANDER,BARRANCABERMEJA,0.134708562,0.24709507,-29.43568334,29.43568334,SGC,100,,4/9/2019 0:00,Exacta,9,4,2019,https://drive.google.com/open?id=121jpn3x8WbcLD7YIbW8NyzAVhJymbTUG,VolcadoMasivo_TODO_8.4_SGC,No,M-26742,108-IV-C-32,PO-29-30290,C2,0.699454155,No
